Wall time,Step,Value
1621546252.0105543,707233,-118.33999633789062
1621546253.570465,707764,-118.27999877929688
1621546255.1931355,708312,-118.30999755859375
1621546257.095628,708948,-119.04000091552734
1621546261.9011512,710558,-117.33999633789062
1621546263.686421,711163,-117.26000213623047
1621546265.4949234,711779,-117.41000366210938
1621546267.2446532,712372,-117.5199966430664
1621546270.8514287,713527,-118.26000213623047
1621546272.7407463,714153,-117.95999908447266
1621546276.5866327,715379,-117.73999786376953
1621546278.5245056,716029,-118.2300033569336
1621546287.2594366,718976,-117.43000030517578
1621546289.3637352,719664,-119.0
1621546292.764392,720720,-117.72000122070312
1621546294.5558708,721282,-118.30999755859375
1621546297.8810673,722377,-118.19000244140625
1621546299.8169053,723029,-118.66000366210938
1621546301.4504843,723578,-117.98999786376953
1621546303.3489168,724108,-117.36000061035156
1621546307.2535493,725251,-117.23999786376953
1621546309.2087493,725858,-117.05000305175781
1621546310.9804165,726444,-116.66000366210938
1621546314.677573,727666,-116.37000274658203
1621546316.2975764,728209,-116.11000061035156
1621546318.2453547,728837,-116.08999633789062
1621546319.905727,729385,-116.22000122070312
1621546323.9284937,730546,-115.69999694824219
1621546325.8622675,731176,-115.12000274658203
1621546329.668657,732433,-117.12999725341797
1621546334.9115043,734197,-118.19999694824219
1621546338.1012628,735208,-116.30000305175781
1621546339.7165015,735714,-116.05999755859375
1621546341.7623684,736367,-116.94000244140625
1621546343.7592392,737034,-117.83000183105469
1621546347.3930798,738239,-117.94999694824219
1621546350.9933424,739409,-117.43000030517578
1621546352.9161434,740063,-118.54000091552734
1621546354.7292476,740664,-118.2699966430664
1621546356.7038512,741312,-119.2699966430664
1621546358.6422467,741953,-119.81999969482422
1621546360.6270242,742614,-120.68000030517578
1621546362.5380669,743254,-120.77999877929688
1621546364.4104333,743867,-121.48999786376953
